event_id,customer_id,date,event_type
1002,151,2024-10-09,visita
1003,692,2024-11-30,visita
1004,621,2025-04-24,visita
1005,557,2025-08-11,visita
1006,233,2024-02-17,soporte
1007,540,2024-09-15,visita
1008,103,2024-09-06,soporte
1009,636,2025-06-02,click
1010,207,2025-03-05,visita
1011,43,2025-08-02,click
1012,42,2024-11-04,visita
1013,579,2025-08-11,visita
1014,51,2024-01-06,visita
1015,711,2025-07-07,click
1016,414,2025-01-26,click
1017,106,2025-07-15,visita
1018,318,2024-05-13,click
1019,741,2024-05-21,carrito
1020,390,2024-05-27,click
1021,263,2024-09-26,carrito
1022,306,2025-02-23,visita
1023,17,2025-02-03,click
1024,551,2025-08-15,visita
1025,172,2024-12-07,click
1026,421,2025-01-25,click
1027,636,2024-07-03,click
1028,448,2025-04-11,visita
1029,118,2024-06-12,visita
1030,346,2024-09-21,checkout
1031,127,2024-04-26,carrito
1032,649,2024-09-27,click
1033,635,2024-01-23,click
1034,399,2024-10-29,click
1035,725,2024-12-18,visita
1036,708,2025-05-18,visita
1037,117,2024-05-09,click
1038,20,2024-06-19,visita
1039,591,2024-03-20,carrito
1040,398,2025-08-12,carrito
1041,350,2025-05-06,carrito
1042,154,2024-08-31,carrito
1043,608,2025-01-15,click
1044,380,2024-11-13,click
1045,552,2024-03-03,carrito
1046,681,2024-12-02,carrito
1047,636,2025-07-05,visita
1048,428,2025-07-01,click
1049,446,2024-10-31,checkout
1050,202,2024-06-23,visita
1051,795,2025-05-18,click
1052,311,2024-12-14,visita
1053,372,2024-05-04,visita
1054,524,2024-07-20,carrito
1055,170,2024-08-05,visita
1056,389,2025-06-16,visita
1057,680,2024-02-16,visita
1058,746,2024-10-25,visita
1059,182,2024-09-11,carrito
1060,213,2025-01-17,carrito
1061,367,2025-03-20,visita
1062,219,2025-04-14,click
1063,117,2024-02-03,visita
1064,560,2025-09-03,visita
1065,670,2024-12-05,visita
1066,508,2025-09-11,carrito
1067,242,2025-09-15,soporte
1068,198,2024-07-04,visita
1069,511,2024-07-31,click
1070,669,2025-09-12,click
1071,554,2024-02-06,visita
1072,586,2024-09-08,carrito
1073,560,2024-05-10,visita
1074,535,2024-10-19,visita
1075,422,2024-05-11,visita
1076,770,2024-09-26,visita
1077,332,2024-07-09,visita
1078,496,2025-02-13,click
1079,398,2024-07-21,visita
1080,309,2024-02-05,soporte
1081,451,2025-01-18,visita
1082,716,2024-09-23,visita
1083,308,2024-06-21,visita
1084,226,2025-07-01,visita
1085,250,2024-11-10,visita
1086,68,2025-02-07,click
1087,473,2024-10-28,visita
1088,218,2024-11-30,visita
1089,246,2024-09-15,carrito
1090,419,2024-09-10,visita
1091,292,2024-03-27,click
1092,675,2024-04-01,click
1093,343,2024-03-24,visita
1094,579,2024-11-14,click
1095,84,2024-05-07,carrito
1096,412,2024-12-18,click
1097,598,2025-04-10,visita
1098,427,2025-05-24,click
1099,31,2025-07-08,visita
1100,339,2024-10-04,visita
1101,785,2025-05-19,visita
1102,355,2024-01-26,click
1103,226,2024-07-02,click
1104,306,2025-03-20,visita
1105,198,2024-07-24,visita
1106,36,2025-08-08,visita
1107,719,2024-11-17,visita
1108,694,2024-07-27,visita
1109,6,2025-03-19,visita
1110,242,2024-06-04,visita
1111,710,2024-07-07,click
1112,126,2024-04-08,click
1113,746,2025-08-04,click
1114,100,2024-09-19,carrito
1115,569,2024-02-01,visita
1116,244,2024-09-05,checkout
1117,510,2024-07-19,click
1118,482,2025-04-11,visita
1119,88,2025-03-19,visita
1120,120,2024-04-02,click
1121,277,2025-01-03,click
1122,237,2025-09-10,visita
1123,67,2024-10-23,visita
1124,259,2025-06-11,visita
1125,337,2024-05-14,visita
1126,709,2024-09-22,soporte
1127,602,2024-03-12,checkout
1128,522,2025-04-13,click
1129,380,2024-02-09,click
1130,233,2024-07-25,click
1131,256,2024-11-17,carrito
1132,360,2025-09-14,carrito
1133,557,2024-10-06,click
1134,468,2024-04-03,soporte
1135,789,2024-10-16,visita
1136,106,2025-08-17,click
1137,530,2024-06-26,visita
1138,210,2024-06-16,click
1139,610,2025-07-19,visita
1140,26,2025-04-17,click
1141,594,2024-06-28,click
1142,262,2024-03-07,visita
1143,169,2024-08-21,click
1144,191,2024-04-17,visita
1145,230,2024-01-05,checkout
1146,454,2024-12-01,click
1147,9,2025-09-08,visita
1148,620,2024-07-26,click
1149,429,2025-08-21,click
1150,366,2025-08-07,click
1151,519,2025-05-08,visita
1152,463,2025-04-03,click
1153,156,2024-11-04,visita
1154,486,2025-08-19,soporte
1155,294,2024-05-01,checkout
1156,93,2024-01-10,carrito
1157,94,2024-03-19,visita
1158,459,2024-10-16,visita
1159,500,2024-05-19,visita
1160,265,2025-02-22,click
1161,720,2024-08-21,visita
1162,723,2024-07-09,visita
1163,504,2024-04-22,visita
1164,241,2024-11-25,visita
1165,67,2024-12-09,click
1166,207,2024-01-22,click
1167,279,2024-02-13,visita
1168,165,2024-09-24,click
1169,174,2025-08-11,visita
1170,612,2025-02-07,click
1171,318,2025-04-16,soporte
1172,265,2025-06-27,click
1173,122,2025-02-14,visita
1174,622,2024-02-05,checkout
1175,491,2024-01-14,checkout
1176,15,2024-10-28,click
1177,274,2024-07-15,visita
1178,400,2024-10-29,visita
1179,463,2024-09-28,visita
1180,324,2025-01-08,click
1181,264,2025-05-26,carrito
1182,155,2025-04-14,visita
1183,219,2024-09-16,soporte
1184,448,2025-01-17,soporte
1185,127,2024-02-06,visita
1186,21,2024-04-30,click
1187,239,2025-02-12,carrito
1188,436,2024-01-18,visita
1189,188,2024-05-13,carrito
1190,381,2024-09-17,click
1191,795,2024-03-19,checkout
1192,720,2024-05-07,click
1193,30,2025-06-07,visita
1194,639,2025-09-02,visita
1195,551,2024-03-24,click
1196,542,2025-04-28,visita
1197,30,2024-07-16,click
1198,549,2024-07-08,visita
1199,447,2024-12-23,click
1200,512,2024-12-14,click
1201,637,2024-07-21,click
1202,394,2024-05-18,checkout
1203,31,2025-06-16,visita
1204,612,2025-07-02,carrito
1205,724,2025-05-12,checkout
1206,785,2024-08-01,carrito
1207,744,2024-12-12,visita
1208,200,2024-11-09,visita
1209,138,2024-05-19,visita
1210,304,2025-08-13,visita
1211,696,2025-08-12,checkout
1212,748,2024-03-29,click
1213,285,2024-06-19,visita
1214,659,2025-01-05,visita
1215,301,2024-02-12,click
1216,378,2025-08-26,click
1217,737,2024-12-16,visita
1218,706,2024-02-05,visita
1219,147,2025-05-23,visita
1220,532,2024-10-22,click
1221,696,2025-06-15,visita
1222,668,2024-05-09,visita
1223,60,2025-08-24,visita
1224,513,2024-02-06,click
1225,449,2025-08-25,click
1226,19,2024-07-05,visita
1227,480,2024-03-26,visita
1228,763,2024-02-14,visita
1229,206,2025-02-16,click
1230,526,2024-06-12,visita
1231,281,2025-06-08,visita
1232,450,2024-07-10,visita
1233,82,2024-08-20,visita
1234,638,2024-03-30,visita
1235,342,2024-06-25,visita
1236,605,2024-02-23,soporte
1237,508,2025-03-17,visita
1238,413,2024-02-16,visita
1239,335,2025-06-19,visita
1240,163,2025-02-01,visita
1241,493,2024-03-30,checkout
1242,560,2025-05-15,visita
1243,329,2024-11-21,visita
1244,315,2024-03-11,visita
1245,359,2025-08-20,visita
1246,115,2024-10-05,click
1247,263,2025-09-14,visita
1248,376,2024-01-27,click
1249,686,2025-01-11,checkout
1250,202,2024-01-10,carrito
1251,738,2024-05-20,visita
1252,285,2024-11-01,carrito
1253,219,2025-03-15,click
1254,34,2024-01-07,visita
1255,474,2025-01-22,visita
1256,157,2025-05-15,visita
1257,579,2024-11-23,carrito
1258,253,2025-05-03,carrito
1259,504,2024-05-15,click
1260,277,2025-08-23,carrito
1261,731,2024-04-23,visita
1262,523,2025-01-27,visita
1263,173,2025-08-10,visita
1264,186,2024-05-27,checkout
1265,647,2024-10-12,carrito
1266,314,2024-07-22,carrito
1267,114,2025-02-20,checkout
1268,88,2024-10-26,soporte
1269,559,2024-10-15,checkout
1270,690,2025-04-29,click
1271,554,2025-07-26,visita
1272,110,2025-09-10,click
1273,132,2025-05-30,visita
1274,329,2024-07-21,visita
1275,313,2024-03-30,visita
1276,725,2024-03-29,click
1277,781,2025-03-16,carrito
1278,451,2025-03-25,click
1279,153,2024-10-29,visita
1280,759,2024-12-12,click
1281,430,2025-08-14,click
1282,271,2025-05-30,click
1283,227,2024-06-02,visita
1284,323,2024-09-23,visita
1285,71,2025-04-23,visita
1286,721,2024-06-18,visita
1287,181,2025-05-09,visita
1288,280,2024-08-08,carrito
1289,117,2025-05-19,visita
1290,558,2025-03-12,soporte
1291,443,2024-08-18,soporte
1292,282,2025-08-04,click
1293,550,2024-10-21,visita
1294,407,2025-02-16,visita
1295,473,2025-04-28,click
1296,466,2025-08-01,visita
1297,484,2024-10-14,carrito
1298,676,2024-01-28,visita
1299,85,2024-09-22,visita
1300,462,2025-07-20,carrito
1301,364,2024-01-28,visita
1302,102,2024-04-04,carrito
1303,353,2025-03-22,visita
1304,44,2025-05-08,visita
1305,291,2025-01-14,visita
1306,616,2024-01-29,visita
1307,57,2024-03-22,visita
1308,784,2025-01-24,click
1309,90,2024-07-06,visita
1310,697,2024-10-24,visita
1311,755,2025-01-03,checkout
1312,504,2024-04-25,visita
1313,337,2024-06-17,visita
1314,108,2024-05-17,visita
1315,322,2025-02-27,soporte
1316,602,2025-04-12,visita
1317,677,2024-05-04,visita
1318,547,2024-04-16,visita
1319,718,2024-05-02,visita
1320,686,2025-09-04,visita
1321,413,2025-05-06,carrito
1322,231,2024-12-29,visita
1323,673,2025-04-27,checkout
1324,401,2025-04-24,carrito
1325,347,2024-01-20,soporte
1326,240,2025-07-04,click
1327,509,2024-09-27,click
1328,594,2024-12-04,carrito
1329,232,2024-11-19,carrito
1330,231,2024-04-18,carrito
1331,77,2024-08-01,visita
1332,395,2024-04-28,click
1333,454,2024-01-26,visita
1334,614,2025-03-27,visita
1335,187,2024-11-21,visita
1336,397,2025-01-07,click
1337,663,2025-03-13,click
1338,424,2025-08-15,visita
1339,248,2024-07-27,visita
1340,511,2025-05-09,visita
1341,375,2024-02-16,visita
1342,335,2025-08-08,visita
1343,543,2025-03-25,visita
1344,317,2024-08-28,click
1345,368,2025-02-25,visita
1346,8,2025-07-29,visita
1347,207,2024-07-08,visita
1348,632,2025-06-07,carrito
1349,594,2024-09-08,click
1350,207,2025-08-26,visita
1351,461,2025-01-28,visita
1352,584,2024-01-24,visita
1353,766,2025-01-02,visita
1354,379,2025-02-26,click
1355,51,2024-05-17,click
1356,276,2024-10-26,visita
1357,138,2024-11-02,visita
1358,556,2024-07-29,click
1359,158,2025-03-03,visita
1360,762,2025-02-19,visita
1361,405,2025-05-26,visita
1362,204,2025-05-02,carrito
1363,351,2025-07-09,visita
1364,257,2024-04-03,visita
1365,207,2024-02-16,carrito
1366,792,2024-06-15,visita
1367,409,2025-09-03,click
1368,679,2024-11-21,visita
1369,263,2025-08-28,visita
1370,40,2024-10-19,checkout
1371,530,2025-05-15,visita
1372,357,2024-02-13,visita
1373,617,2025-04-15,carrito
1374,577,2024-04-06,click
1375,90,2025-09-05,click
1376,714,2024-01-26,click
1377,265,2025-05-08,checkout
1378,491,2024-10-09,click
1379,592,2025-05-08,visita
1380,179,2025-02-05,carrito
1381,776,2024-02-08,click
1382,529,2024-03-03,click
1383,364,2024-07-11,soporte
1384,733,2025-03-23,visita
1385,165,2025-09-04,visita
1386,461,2024-10-16,visita
1387,84,2024-10-17,click
1388,704,2024-10-04,visita
1389,271,2024-10-14,visita
1390,158,2024-08-25,carrito
1391,377,2024-06-10,carrito
1392,6,2024-11-29,visita
1393,462,2025-08-30,visita
1394,440,2025-03-15,visita
1395,762,2025-01-07,visita
1396,648,2025-07-29,click
1397,275,2025-07-17,click
1398,145,2025-03-24,visita
1399,518,2024-07-25,click
1400,764,2025-04-22,carrito
1401,660,2024-05-26,click
1402,85,2025-03-02,visita
1403,695,2025-07-20,click
1404,711,2024-02-07,visita
1405,778,2025-02-09,visita
1406,703,2025-03-28,visita
1407,43,2024-05-18,visita
1408,582,2024-03-11,visita
1409,535,2025-01-24,click
1410,198,2025-06-23,visita
1411,789,2024-06-25,click
1412,722,2025-02-24,visita
1413,160,2025-07-23,visita
1414,115,2024-02-08,click
1415,467,2025-05-21,visita
1416,86,2024-08-07,click
1417,28,2025-03-20,visita
1418,468,2025-07-17,click
1419,225,2025-08-08,visita
1420,207,2025-07-18,visita
1421,166,2025-07-22,visita
1422,446,2025-07-16,click
1423,654,2024-01-26,carrito
1424,413,2024-05-05,visita
1425,49,2025-07-22,visita
1426,770,2024-07-12,click
1427,479,2025-03-18,checkout
1428,138,2025-03-08,visita
1429,158,2025-07-23,visita
1430,189,2024-06-13,soporte
1431,578,2024-07-24,visita
1432,397,2025-07-11,carrito
1433,99,2024-12-28,visita
1434,772,2024-01-24,checkout
1435,395,2025-03-21,click
1436,542,2025-01-09,visita
1437,12,2024-09-11,click
1438,624,2024-12-25,click
1439,758,2024-06-28,checkout
1440,295,2025-07-22,visita
1441,351,2024-05-08,visita
1442,581,2025-05-21,click
1443,647,2024-05-13,click
1444,682,2025-07-04,soporte
1445,61,2025-03-16,visita
1446,624,2024-04-26,visita
1447,70,2024-11-11,visita
1448,248,2024-04-25,soporte
1449,159,2025-01-13,visita
1450,735,2025-05-15,carrito
1451,226,2024-01-17,visita
1452,261,2025-09-14,checkout
1453,290,2024-05-19,visita
1454,190,2024-05-15,visita
1455,544,2024-04-24,click
1456,258,2024-04-10,click
1457,672,2025-03-15,carrito
1458,408,2024-04-05,visita
1459,311,2025-09-06,visita
1460,798,2024-11-25,visita
1461,479,2024-02-03,carrito
1462,49,2025-01-07,click
1463,429,2024-01-06,click
1464,89,2024-06-03,visita
1465,152,2024-01-26,visita
1466,3,2024-06-23,click
1467,797,2024-06-26,carrito
1468,107,2024-07-10,checkout
1469,208,2024-01-04,carrito
1470,255,2024-08-05,visita
1471,295,2025-05-18,checkout
1472,41,2025-02-12,visita
1473,548,2025-02-22,visita
1474,200,2024-05-13,visita
1475,726,2025-03-08,click
1476,54,2024-06-27,visita
1477,171,2025-05-24,visita
1478,671,2025-03-22,checkout
1479,357,2024-04-25,click
1480,596,2025-05-27,visita
1481,578,2024-02-17,visita
1482,541,2025-09-08,carrito
1483,506,2024-12-16,visita
1484,538,2025-06-21,carrito
1485,498,2024-08-07,visita
1486,387,2025-06-03,visita
1487,127,2024-12-13,visita
1488,371,2025-02-19,visita
1489,600,2024-04-09,visita
1490,531,2025-07-31,visita
1491,539,2025-06-12,click
1492,182,2024-02-22,visita
1493,485,2024-05-12,visita
1494,413,2024-12-21,visita
1495,529,2024-02-24,click
1496,737,2024-03-14,visita
1497,170,2025-04-02,visita
1498,12,2024-04-19,visita
1499,201,2024-04-14,carrito
1500,127,2025-05-01,click
1501,496,2024-04-16,click
1502,11,2025-08-07,visita
1503,120,2025-08-02,visita
1504,395,2025-07-07,visita
1505,79,2024-04-11,visita
1506,719,2024-02-21,visita
1507,382,2024-09-18,visita
1508,565,2024-03-13,click
1509,414,2024-01-26,click
1510,240,2024-09-13,visita
1511,495,2025-05-06,visita
1512,232,2024-12-25,visita
1513,367,2024-06-15,click
1514,399,2024-05-08,visita
1515,116,2024-08-31,visita
1516,423,2024-11-12,visita
1517,100,2024-01-23,checkout
1518,120,2024-01-19,click
1519,582,2025-04-23,click
1520,161,2025-06-03,visita
1521,32,2025-06-27,click
1522,117,2025-04-26,carrito
1523,632,2024-12-19,visita
1524,650,2024-07-17,click
1525,613,2025-03-20,click
1526,537,2024-02-17,carrito
1527,91,2025-04-28,visita
1528,714,2024-05-22,click
1529,142,2025-05-01,visita
1530,377,2025-08-22,visita
1531,51,2024-12-04,visita
1532,176,2025-02-02,visita
1533,191,2025-03-04,visita
1534,400,2025-06-10,click
1535,463,2025-02-11,visita
1536,421,2025-01-15,visita
1537,130,2024-05-31,visita
1538,420,2025-03-23,click
1539,274,2025-08-03,click
1540,559,2024-11-06,soporte
1541,467,2024-06-01,click
1542,668,2024-07-20,visita
1543,159,2024-09-22,click
1544,48,2025-09-05,click
1545,219,2024-04-16,click
1546,445,2024-06-24,visita
1547,730,2024-06-23,click
1548,104,2024-09-28,visita
1549,496,2024-02-13,click
1550,385,2024-10-25,click
1551,721,2025-01-21,click
1552,382,2025-05-30,click
1553,767,2024-10-11,visita
1554,108,2024-07-15,visita
1555,195,2024-04-30,visita
1556,715,2025-07-30,visita
1557,468,2025-07-14,visita
1558,505,2024-03-10,click
1559,77,2024-11-10,click
1560,424,2024-02-06,visita
1561,657,2025-06-09,visita
1562,451,2025-02-11,click
1563,140,2024-09-21,visita
1564,624,2024-08-30,click
1565,303,2025-04-07,visita
1566,376,2024-12-17,visita
1567,692,2025-09-02,carrito
1568,64,2024-08-03,visita
1569,202,2025-07-24,visita
1570,705,2024-05-28,carrito
1571,683,2024-08-23,carrito
1572,190,2025-08-12,visita
1573,308,2024-12-08,visita
1574,670,2025-07-21,click
1575,590,2024-10-06,click
1576,34,2025-03-03,visita
1577,626,2024-05-05,visita
1578,42,2025-07-22,click
1579,580,2025-03-07,visita
1580,393,2024-08-16,visita
1581,510,2025-03-14,carrito
1582,174,2024-07-02,visita
1583,537,2024-08-31,carrito
1584,55,2025-04-30,visita
1585,164,2024-05-02,visita
1586,275,2024-02-03,visita
1587,347,2024-10-03,click
1588,482,2024-07-25,visita
1589,400,2025-08-23,visita
1590,333,2024-12-16,carrito
1591,627,2024-10-21,visita
1592,616,2024-08-12,visita
1593,564,2024-10-19,visita
1594,246,2024-02-09,visita
1595,576,2025-01-03,visita
1596,415,2024-04-13,visita
1597,34,2024-01-11,visita
1598,788,2024-08-20,visita
1599,700,2024-04-05,click
1600,409,2024-11-17,visita
1601,9,2024-02-01,visita
1602,102,2025-08-25,visita
1603,161,2024-11-21,visita
1604,525,2024-07-27,click
1605,485,2024-08-19,click
1606,507,2024-02-03,carrito
1607,338,2024-12-10,click
1608,202,2025-03-27,click
1609,702,2024-01-26,visita
1610,674,2024-05-16,visita
1611,591,2025-06-03,visita
1612,562,2025-06-25,visita
1613,321,2025-02-12,visita
1614,269,2025-06-02,visita
1615,579,2024-01-10,carrito
1616,112,2025-02-13,visita
1617,514,2024-06-10,visita
1618,4,2025-03-10,click
1619,101,2024-11-26,click
1620,779,2025-05-25,click
1621,319,2025-06-02,carrito
1622,797,2025-03-19,visita
1623,117,2025-06-26,visita
1624,289,2024-12-27,click
1625,117,2024-01-09,carrito
1626,89,2024-12-11,click
1627,164,2025-01-25,visita
1628,327,2025-09-13,click
1629,262,2025-05-09,checkout
1630,112,2024-05-01,click
1631,209,2024-11-26,visita
1632,352,2024-03-17,click
1633,13,2024-01-15,click
1634,212,2025-01-31,carrito
1635,178,2025-05-31,carrito
1636,463,2024-06-28,visita
1637,208,2024-05-29,carrito
1638,506,2024-03-21,click
1639,737,2025-05-29,visita
1640,72,2024-06-08,visita
1641,702,2024-10-16,visita
1642,524,2025-08-16,visita
1643,142,2024-12-01,soporte
1644,602,2024-05-19,checkout
1645,456,2024-05-07,click
1646,76,2024-12-11,click
1647,54,2025-08-28,visita
1648,373,2024-09-18,visita
1649,265,2025-02-17,visita
1650,216,2025-04-14,visita
1651,390,2024-05-28,visita
1652,563,2024-02-09,click
1653,664,2024-02-21,visita
1654,13,2024-02-22,visita
1655,559,2025-01-16,visita
1656,183,2024-02-08,visita
1657,469,2024-04-23,carrito
1658,546,2025-06-02,visita
1659,386,2025-02-03,visita
1660,688,2024-07-23,visita
1661,733,2024-03-13,visita
1662,615,2024-01-03,visita
1663,753,2024-03-06,click
1664,396,2025-02-06,visita
1665,444,2024-04-09,visita
1666,460,2024-12-29,visita
1667,516,2024-04-12,visita
1668,450,2025-05-22,visita
1669,783,2024-05-15,visita
1670,309,2024-01-21,visita
1671,233,2024-12-19,click
1672,154,2025-02-09,click
1673,121,2024-05-16,visita
1674,368,2025-01-06,visita
1675,490,2024-07-26,click
1676,168,2024-06-02,click
1677,225,2024-12-17,click
1678,500,2024-08-06,visita
1679,421,2025-07-08,checkout
1680,379,2025-03-21,visita
1681,1,2024-12-11,visita
1682,509,2025-05-21,visita
1683,764,2024-06-17,carrito
1684,523,2025-02-19,visita
1685,357,2024-06-06,visita
1686,739,2025-09-07,carrito
1687,108,2024-04-05,click
1688,694,2025-03-29,visita
1689,616,2024-06-04,visita
1690,103,2024-07-11,visita
1691,799,2024-02-29,visita
1692,25,2024-05-08,visita
1693,574,2024-07-16,visita
1694,280,2024-05-30,visita
1695,649,2025-08-21,click
1696,128,2024-04-25,visita
1697,743,2024-02-10,visita
1698,320,2025-05-09,checkout
1699,696,2025-07-01,checkout
1700,28,2024-03-18,visita
1701,26,2025-07-04,click
1702,94,2024-04-11,visita
1703,480,2025-08-09,visita
1704,298,2024-06-12,visita
1705,648,2024-06-19,visita
1706,571,2025-03-18,click
1707,397,2024-05-16,visita
1708,529,2024-02-18,visita
1709,647,2025-03-21,visita
1710,23,2024-09-15,visita
1711,731,2024-09-27,visita
1712,282,2025-08-23,visita
1713,158,2024-01-21,visita
1714,573,2024-09-19,visita
1715,546,2024-03-01,click
1716,74,2024-12-04,checkout
