survey_id,date,customer_id,location,score,comment,category
1655,2024-04-30,180,Guayaquil Centro,5,estuvo bien,Trato
1656,2024-04-07,638,Guayaquil Centro,9,todo impecable,Limpieza
1657,2025-05-16,143,Guayaquil Norte,9,muy limpio,Limpieza
1658,2025-08-09,21,Manta,5,trato correcto,Trato
1659,2024-05-08,435,Manta,3,poca comodidad,Instalaciones
1660,2024-12-11,168,Manta,8,limpieza adecuada,Limpieza
1661,2024-10-05,261,Quito Norte,9,tiempo razonable,Tiempo de espera
1662,2024-08-14,497,Cuenca,10,excelente atención,Trato
1663,2025-02-09,103,Manta,7,rápidos en atender,Tiempo de espera
1664,2025-02-10,193,Cuenca,9,producto funciona perfecto,Calidad
1665,2024-08-02,573,Quito Sur,7,ok,Instalaciones
1666,2024-09-26,567,Guayaquil Centro,10,excelente atención,Trato
1667,2024-04-04,565,Manta,6,instalaciones normales,Instalaciones
1668,2024-03-12,121,Guayaquil Norte,6,limpieza adecuada,Limpieza
1669,2024-08-23,765,Guayaquil Centro,2,falta señalización,Instalaciones
1670,2025-08-10,547,Quito Norte,0,no escuchan,Trato
1671,2025-04-10,464,Quito Norte,6,estuvo bien,Trato
1672,2024-08-21,2,Quito Norte,10,ordenado y pulcro,Limpieza
1673,2025-02-19,305,Quito Norte,9,personal atento,Trato
1674,2024-04-01,162,Quito Sur,2,fila eterna,Tiempo de espera
1675,2025-04-12,388,Guayaquil Norte,5,trato correcto,Trato
1676,2025-03-07,318,Quito Sur,8,ordenado y pulcro,Limpieza
1677,2024-05-10,325,Guayaquil Norte,6,desorden,Limpieza
1678,2025-06-27,110,Manta,7,producto funciona perfecto,Calidad
1679,2025-07-22,140,Guayaquil Centro,10,muy limpio,Limpieza
1680,2025-02-27,433,Manta,6,neutral,Trato
1681,2025-01-01,546,Quito Norte,10,asesor muy cordial,Trato
1682,2024-09-24,767,Guayaquil Centro,7,tiempo razonable,Tiempo de espera
1683,2024-03-09,505,Cuenca,7,espera moderada,Tiempo de espera
1684,2025-08-25,277,Cuenca,9,diagnóstico acertado,Calidad
1685,2025-09-15,551,Cuenca,9,personal atento,Trato
1686,2024-04-25,521,Cuenca,6,neutral,Trato
1687,2024-10-14,390,Guayaquil Norte,9,todo impecable,Limpieza
1688,2025-07-12,252,Guayaquil Norte,2,no solucionaron,Calidad
1689,2024-04-10,9,Quito Sur,6,demora innecesaria,Tiempo de espera
1690,2025-03-06,32,Guayaquil Norte,3,no solucionaron,Calidad
1691,2024-11-19,490,Quito Sur,7,suficiente,Instalaciones
1692,2024-02-29,400,Quito Norte,7,funciona como se espera,Calidad
1693,2025-01-02,304,Manta,3,trato malo,Trato
1694,2024-12-05,504,Manta,4,producto defectuoso,Calidad
1695,2024-06-23,739,Quito Norte,6,trato correcto,Trato
1696,2025-07-08,348,Guayaquil Norte,2,respuesta fría,Trato
1697,2025-03-09,604,Manta,4,respuesta fría,Trato
1698,2025-01-11,341,Quito Norte,8,promociones útiles,Precio
1699,2024-04-23,155,Manta,8,sin demoras,Tiempo de espera
1700,2024-03-22,559,Manta,6,poco amables,Trato
1701,2024-10-07,465,Quito Sur,7,asesor muy cordial,Trato
1702,2025-04-16,312,Guayaquil Norte,8,ordenado y pulcro,Limpieza
1703,2024-04-23,797,Cuenca,1,fila eterna,Tiempo de espera
1704,2024-09-27,24,Quito Sur,8,sin demoras,Tiempo de espera
1705,2025-09-07,654,Manta,9,personal atento,Trato
1706,2024-07-16,600,Guayaquil Centro,4,desorden,Limpieza
1707,2025-07-15,459,Quito Sur,3,sucio,Limpieza
1708,2024-06-29,542,Manta,8,flujo ágil,Tiempo de espera
1709,2024-04-04,317,Quito Sur,8,instalaciones modernas,Instalaciones
1710,2025-02-06,443,Guayaquil Norte,9,descuento aplicado,Precio
1711,2024-07-12,734,Guayaquil Centro,6,normal,Limpieza
1712,2024-06-20,619,Cuenca,4,tardaron demasiado,Tiempo de espera
1713,2025-03-25,463,Quito Norte,6,tardaron demasiado,Tiempo de espera
1714,2025-06-08,49,Cuenca,8,espera moderada,Tiempo de espera
1715,2024-05-05,326,Quito Norte,5,estuvo bien,Trato
1716,2024-08-01,289,Manta,2,respuesta fría,Trato
1717,2025-03-18,352,Guayaquil Norte,4,muy caro,Precio
1718,2025-06-22,326,Quito Sur,8,estuvo bien,Trato
1719,2025-06-02,430,Guayaquil Norte,8,personal atento,Trato
1720,2025-07-31,240,Quito Sur,8,asesor muy cordial,Trato
1721,2025-05-17,614,Quito Norte,9,excelente atención,Trato
1722,2024-01-31,470,Guayaquil Norte,3,poco higiénico,Limpieza
1723,2025-01-10,540,Quito Sur,4,no solucionaron,Calidad
1724,2025-02-01,656,Manta,8,sin demoras,Tiempo de espera
1725,2025-07-06,344,Quito Sur,9,trato amable,Trato
1726,2024-08-19,768,Cuenca,8,sala de espera excelente,Instalaciones
1727,2025-04-09,321,Guayaquil Centro,7,suficiente,Instalaciones
1728,2024-06-24,404,Guayaquil Norte,7,muy limpio,Limpieza
1729,2024-08-26,241,Quito Norte,6,funciona como se espera,Calidad
1730,2025-06-27,758,Quito Sur,7,ni caro ni barato,Precio
1731,2025-08-10,270,Quito Sur,9,sala de espera excelente,Instalaciones
1732,2025-01-31,303,Manta,9,rápidos en atender,Tiempo de espera
1733,2025-03-04,603,Guayaquil Centro,8,rápidos en atender,Tiempo de espera
1734,2024-03-28,714,Guayaquil Norte,5,espera moderada,Tiempo de espera
1735,2025-09-07,418,Guayaquil Norte,7,tiempo razonable,Tiempo de espera
1736,2025-05-24,466,Guayaquil Centro,7,trato correcto,Trato
1737,2025-01-16,2,Manta,9,instalaciones modernas,Instalaciones
1738,2025-02-25,389,Cuenca,9,muy limpio,Limpieza
1739,2025-02-09,65,Quito Sur,7,flujo ágil,Tiempo de espera
1740,2024-08-21,564,Guayaquil Centro,8,instalaciones modernas,Instalaciones
1741,2025-08-05,489,Guayaquil Norte,8,muy limpio,Limpieza
1742,2024-09-19,93,Cuenca,8,instalaciones modernas,Instalaciones
1743,2024-03-12,134,Guayaquil Centro,10,personal atento,Trato
1744,2025-08-15,299,Manta,7,todo impecable,Limpieza
1745,2024-01-11,622,Cuenca,9,excelente atención,Trato
1746,2024-05-08,133,Manta,9,excelente atención,Trato
1747,2024-06-07,149,Quito Sur,7,todo impecable,Limpieza
1748,2024-05-10,305,Manta,8,rápidos en atender,Tiempo de espera
1749,2025-03-19,330,Guayaquil Centro,9,muy limpio,Limpieza
1750,2025-07-28,710,Manta,8,precio justo,Precio
1751,2024-05-28,64,Quito Sur,6,demora innecesaria,Tiempo de espera
1752,2025-08-04,162,Guayaquil Norte,8,muy limpio,Limpieza
1753,2024-11-06,699,Guayaquil Norte,8,personal atento,Trato
1754,2024-11-18,536,Guayaquil Centro,7,ni caro ni barato,Precio
1755,2025-01-15,563,Manta,1,instalaciones viejas,Instalaciones
1756,2025-01-18,532,Manta,10,áreas cómodas,Instalaciones
1757,2025-06-13,399,Manta,9,muy limpio,Limpieza
1758,2025-04-21,781,Guayaquil Norte,10,áreas cómodas,Instalaciones
1759,2025-08-05,127,Quito Norte,7,ok,Instalaciones
1760,2024-07-22,587,Guayaquil Norte,8,instalaciones modernas,Instalaciones
1761,2024-05-26,168,Quito Sur,8,ok en limpieza,Limpieza
1762,2025-03-14,103,Manta,8,todo impecable,Limpieza
1763,2024-06-26,549,Quito Norte,8,descuento aplicado,Precio
1764,2025-02-09,202,Manta,3,trato malo,Trato
1765,2024-10-25,774,Guayaquil Centro,7,todo impecable,Limpieza
1766,2025-01-30,618,Quito Sur,9,todo impecable,Limpieza
1767,2025-04-13,466,Guayaquil Centro,7,ok,Instalaciones
1768,2025-04-02,696,Quito Norte,9,rápidos en atender,Tiempo de espera
1769,2025-04-26,598,Quito Norte,10,áreas cómodas,Instalaciones
1770,2024-04-20,588,Cuenca,7,instalaciones modernas,Instalaciones
1771,2024-04-04,760,Guayaquil Norte,6,dentro de lo esperado,Tiempo de espera
1772,2024-07-16,245,Guayaquil Norte,5,ok en limpieza,Limpieza
1773,2025-01-17,764,Quito Sur,6,instalaciones normales,Instalaciones
1774,2024-09-24,687,Manta,2,trato malo,Trato
1775,2024-08-04,572,Guayaquil Centro,8,higiene adecuada,Limpieza
1776,2025-06-11,447,Guayaquil Centro,1,poca comodidad,Instalaciones
1777,2024-04-25,60,Quito Norte,5,poca comodidad,Instalaciones
1778,2024-11-20,310,Guayaquil Centro,6,trato correcto,Trato
1779,2024-05-29,546,Guayaquil Norte,7,dentro de lo esperado,Tiempo de espera
1780,2024-04-14,135,Quito Sur,3,trato malo,Trato
1781,2024-02-03,719,Guayaquil Norte,9,ordenado y pulcro,Limpieza
1782,2025-06-24,390,Guayaquil Centro,4,no solucionaron,Calidad
1783,2024-02-27,645,Guayaquil Centro,8,resultado excelente,Calidad
1784,2025-07-01,446,Quito Norte,10,asesor muy cordial,Trato
1785,2025-01-16,322,Guayaquil Centro,6,normal,Limpieza
1786,2025-07-14,22,Quito Norte,6,ni caro ni barato,Precio
1787,2024-05-28,412,Guayaquil Norte,9,rápidos en atender,Tiempo de espera
1788,2024-04-17,665,Quito Norte,9,asesor muy cordial,Trato
1789,2024-03-12,289,Cuenca,2,respuesta fría,Trato
1790,2024-05-22,61,Quito Sur,8,sin demoras,Tiempo de espera
1791,2024-01-12,345,Guayaquil Norte,7,todo impecable,Limpieza
1792,2025-03-24,553,Cuenca,2,poco amables,Trato
1793,2025-08-09,440,Cuenca,6,ok,Instalaciones
1794,2024-03-10,50,Manta,6,suficiente,Instalaciones
1795,2024-01-04,799,Guayaquil Centro,8,buena señalización,Instalaciones
1796,2024-12-27,344,Guayaquil Centro,8,higiene adecuada,Limpieza
1797,2025-07-22,462,Cuenca,6,suficiente,Instalaciones
1798,2024-09-01,236,Cuenca,4,mucha espera,Tiempo de espera
1799,2024-03-28,539,Manta,6,neutral,Trato
1800,2024-01-01,353,Manta,7,personal atento,Trato
1801,2024-02-11,48,Guayaquil Norte,5,neutral,Trato
1802,2025-02-02,9,Cuenca,6,cobro excesivo,Precio
1803,2024-02-21,364,Quito Norte,6,ok,Instalaciones
1804,2024-04-28,287,Cuenca,7,ok en limpieza,Limpieza
1805,2025-09-01,752,Quito Norte,8,precio estándar,Precio
1806,2024-05-08,635,Quito Sur,5,espera moderada,Tiempo de espera
1807,2024-01-18,204,Cuenca,2,poca comodidad,Instalaciones
1808,2025-01-28,73,Manta,6,suficiente,Instalaciones
1809,2025-04-06,65,Quito Sur,8,asesor muy cordial,Trato
1810,2024-08-27,147,Cuenca,8,instalaciones modernas,Instalaciones
1811,2024-10-04,592,Cuenca,9,personal atento,Trato
1812,2024-11-15,135,Manta,3,mucha espera,Tiempo de espera
1813,2024-10-24,415,Quito Norte,9,trato amable,Trato
1814,2025-01-28,140,Manta,8,ok,Instalaciones
1815,2024-01-19,36,Quito Sur,6,normal,Limpieza
1816,2024-12-29,754,Quito Norte,7,funciona como se espera,Calidad
1817,2024-09-15,143,Guayaquil Norte,8,sin demoras,Tiempo de espera
1818,2025-03-15,63,Cuenca,7,dentro de lo esperado,Tiempo de espera
1819,2024-01-05,319,Quito Sur,10,asesor muy cordial,Trato
1820,2024-04-02,717,Quito Norte,8,neutral,Trato
1821,2024-11-20,745,Guayaquil Centro,5,tardaron demasiado,Tiempo de espera
1822,2025-08-23,574,Guayaquil Norte,9,rápidos en atender,Tiempo de espera
1823,2025-02-09,604,Quito Sur,7,producto funciona perfecto,Calidad
1824,2024-02-22,184,Manta,8,precio estándar,Precio
1825,2024-07-13,647,Cuenca,7,suficiente,Instalaciones
1826,2024-09-18,243,Quito Sur,7,ni caro ni barato,Precio
1827,2024-09-12,720,Guayaquil Norte,10,muy limpio,Limpieza
1828,2024-04-10,457,Guayaquil Centro,4,baños descuidados,Limpieza
1829,2024-11-12,648,Quito Norte,10,trato amable,Trato
1830,2024-02-14,184,Guayaquil Centro,8,asesor muy cordial,Trato
1831,2024-10-28,532,Cuenca,8,ordenado y pulcro,Limpieza
1832,2024-04-28,488,Guayaquil Centro,6,poco amables,Trato
1833,2024-01-04,717,Quito Sur,7,dentro de lo esperado,Tiempo de espera
1834,2025-04-05,679,Guayaquil Norte,8,descuento aplicado,Precio
1835,2024-09-07,531,Quito Sur,4,mucha espera,Tiempo de espera
1836,2025-03-01,292,Guayaquil Centro,4,no solucionaron,Calidad
1837,2025-08-24,707,Quito Norte,8,muy limpio,Limpieza
1838,2024-03-26,59,Guayaquil Centro,5,funciona como se espera,Calidad
1839,2025-03-04,110,Cuenca,6,precio elevado,Precio
1840,2024-12-31,9,Manta,10,muy limpio,Limpieza
1841,2024-01-23,767,Manta,8,ok en limpieza,Limpieza
1842,2024-12-23,21,Manta,5,fila eterna,Tiempo de espera
1843,2025-09-06,189,Manta,6,precio elevado,Precio
1844,2024-08-17,344,Quito Norte,8,instalaciones modernas,Instalaciones
1845,2024-03-24,522,Guayaquil Centro,9,sala de espera excelente,Instalaciones
1846,2025-08-19,128,Guayaquil Centro,3,poco higiénico,Limpieza
1847,2024-02-11,471,Guayaquil Norte,9,ordenado y pulcro,Limpieza
1848,2024-06-29,387,Guayaquil Norte,8,asesor muy cordial,Trato
1849,2024-12-18,465,Guayaquil Centro,9,personal atento,Trato
1850,2025-04-18,39,Quito Sur,7,dentro de lo esperado,Tiempo de espera
1851,2025-05-09,11,Guayaquil Centro,6,no solucionaron,Calidad
1852,2024-06-04,731,Guayaquil Centro,8,todo impecable,Limpieza
1853,2025-07-28,504,Guayaquil Norte,8,instalaciones modernas,Instalaciones
1854,2025-03-28,190,Manta,5,neutral,Trato
1855,2024-09-15,706,Cuenca,4,sucio,Limpieza
1856,2025-02-18,678,Guayaquil Norte,9,diagnóstico acertado,Calidad
1857,2025-07-20,287,Quito Norte,10,áreas cómodas,Instalaciones
1858,2024-05-16,694,Cuenca,8,asesor muy cordial,Trato
1859,2025-08-30,80,Cuenca,8,instalaciones modernas,Instalaciones
1860,2024-01-14,633,Cuenca,9,sin demoras,Tiempo de espera
1861,2024-10-05,375,Cuenca,6,ni caro ni barato,Precio
1862,2024-02-03,783,Guayaquil Centro,5,limpieza adecuada,Limpieza
1863,2024-02-12,54,Guayaquil Norte,5,falta señalización,Instalaciones
1864,2025-07-30,735,Guayaquil Centro,9,sala de espera excelente,Instalaciones
1865,2024-03-31,130,Guayaquil Centro,7,estuvo bien,Trato
1866,2024-11-21,414,Quito Norte,5,trato correcto,Trato
1867,2024-02-07,740,Quito Norte,9,trato amable,Trato
1868,2025-05-18,500,Guayaquil Norte,7,rápidos en atender,Tiempo de espera
1869,2024-11-14,379,Guayaquil Norte,3,cobro excesivo,Precio
1870,2024-07-28,727,Quito Sur,9,sin demoras,Tiempo de espera
1871,2024-07-15,586,Quito Sur,1,poca comodidad,Instalaciones
1872,2025-07-02,635,Cuenca,6,sin aire acondicionado,Instalaciones
1873,2024-11-13,72,Guayaquil Centro,7,espera moderada,Tiempo de espera
1874,2025-03-01,289,Quito Sur,7,excelente atención,Trato
1875,2025-09-02,489,Quito Norte,7,resultado excelente,Calidad
1876,2024-07-21,311,Cuenca,3,mala calidad,Calidad
1877,2024-10-07,116,Cuenca,8,personal atento,Trato
1878,2024-11-20,265,Quito Sur,9,producto funciona perfecto,Calidad
1879,2024-06-10,30,Guayaquil Centro,5,instalaciones viejas,Instalaciones
1880,2024-10-30,148,Quito Sur,9,rápidos en atender,Tiempo de espera
1881,2025-04-10,669,Manta,10,rápidos en atender,Tiempo de espera
1882,2025-03-09,755,Quito Sur,7,limpieza adecuada,Limpieza
1883,2024-02-16,416,Manta,9,higiene adecuada,Limpieza
1884,2025-04-07,767,Guayaquil Norte,7,trato amable,Trato
1885,2024-07-28,64,Guayaquil Norte,8,excelente atención,Trato
1886,2025-06-17,27,Quito Sur,5,desorden,Limpieza
1887,2025-05-11,690,Quito Sur,6,espera moderada,Tiempo de espera
1888,2024-11-12,592,Manta,7,sala de espera excelente,Instalaciones
1889,2024-10-19,29,Manta,10,trato amable,Trato
1890,2024-03-05,204,Guayaquil Norte,10,rápidos en atender,Tiempo de espera
1891,2025-01-16,487,Guayaquil Centro,3,poco amables,Trato
1892,2024-10-21,784,Guayaquil Centro,10,asesor muy cordial,Trato
1893,2025-06-01,563,Guayaquil Centro,6,tardaron demasiado,Tiempo de espera
1894,2025-05-13,306,Guayaquil Norte,3,no respetaron promoción,Precio
1895,2024-08-31,470,Quito Norte,9,ordenado y pulcro,Limpieza
1896,2024-01-14,622,Manta,7,espera moderada,Tiempo de espera
1897,2025-02-10,606,Guayaquil Centro,8,sin demoras,Tiempo de espera
1898,2025-06-14,636,Cuenca,6,normal,Limpieza
1899,2025-02-14,349,Manta,9,áreas cómodas,Instalaciones
1900,2025-03-18,233,Quito Norte,9,áreas cómodas,Instalaciones
1901,2024-12-02,91,Guayaquil Norte,1,poco higiénico,Limpieza
1902,2025-02-22,214,Quito Norte,9,personal atento,Trato
1903,2025-06-02,535,Quito Sur,7,resultado excelente,Calidad
1904,2024-01-03,147,Quito Norte,10,servicio de alta calidad,Calidad
1905,2025-06-03,500,Quito Norte,6,no respetaron promoción,Precio
1906,2024-12-05,597,Quito Norte,8,rápidos en atender,Tiempo de espera
1907,2024-10-14,207,Guayaquil Centro,10,servicio de alta calidad,Calidad
1908,2024-06-05,709,Guayaquil Centro,3,trato malo,Trato
1909,2025-01-23,605,Quito Norte,8,buena relación valor-precio,Precio
1910,2025-03-22,439,Manta,8,producto funciona perfecto,Calidad
1911,2024-05-31,652,Cuenca,8,sin demoras,Tiempo de espera
1912,2024-12-15,731,Quito Norte,8,flujo ágil,Tiempo de espera
1913,2025-06-03,154,Quito Sur,10,sala de espera excelente,Instalaciones
1914,2024-11-25,525,Guayaquil Centro,8,todo impecable,Limpieza
1915,2024-05-06,523,Manta,9,buena señalización,Instalaciones
1916,2025-04-01,709,Cuenca,7,instalaciones normales,Instalaciones
1917,2024-06-11,249,Guayaquil Norte,6,calidad normal,Calidad
1918,2024-12-16,234,Quito Sur,4,producto defectuoso,Calidad
1919,2024-12-26,366,Quito Norte,9,ordenado y pulcro,Limpieza
1920,2024-03-19,73,Quito Norte,2,poco higiénico,Limpieza
1921,2024-01-28,641,Cuenca,7,espera moderada,Tiempo de espera
1922,2024-02-23,363,Manta,8,sala de espera excelente,Instalaciones
1923,2024-03-28,585,Cuenca,8,áreas cómodas,Instalaciones
1924,2025-08-06,3,Cuenca,9,áreas cómodas,Instalaciones
1925,2025-02-22,350,Guayaquil Centro,6,cobro excesivo,Precio
1926,2024-06-15,415,Guayaquil Norte,10,trato amable,Trato
1927,2025-01-14,253,Guayaquil Centro,10,trato amable,Trato
1928,2024-10-16,303,Quito Sur,3,poca comodidad,Instalaciones
1929,2024-02-09,108,Manta,9,precio justo,Precio
1930,2024-08-13,661,Quito Norte,9,flujo ágil,Tiempo de espera
1931,2025-06-13,268,Quito Sur,9,sala de espera excelente,Instalaciones
1932,2025-01-14,322,Manta,8,buena señalización,Instalaciones
1933,2024-06-18,403,Cuenca,7,ni caro ni barato,Precio
1934,2025-05-04,113,Manta,9,excelente atención,Trato
1935,2024-06-27,398,Manta,6,calidad normal,Calidad
1936,2024-03-25,133,Quito Sur,9,promociones útiles,Precio
1937,2024-12-08,323,Manta,8,estuvo bien,Trato
1938,2024-05-09,286,Guayaquil Centro,6,neutral,Trato
1939,2025-01-04,24,Cuenca,5,demora innecesaria,Tiempo de espera
1940,2024-12-18,79,Quito Sur,9,sala de espera excelente,Instalaciones
1941,2024-09-09,235,Guayaquil Centro,7,espera moderada,Tiempo de espera
1942,2024-03-19,344,Guayaquil Norte,0,trato malo,Trato
1943,2024-01-15,409,Quito Norte,8,espera moderada,Tiempo de espera
1944,2024-04-30,627,Guayaquil Norte,10,excelente atención,Trato
1945,2024-03-09,634,Manta,8,muy limpio,Limpieza
1946,2024-05-28,557,Quito Sur,6,sucio,Limpieza
1947,2024-12-17,168,Quito Sur,6,espera moderada,Tiempo de espera
1948,2025-08-22,208,Guayaquil Norte,3,poca comodidad,Instalaciones
1949,2024-01-15,120,Manta,0,trato malo,Trato
1950,2024-12-07,157,Quito Norte,9,resultado excelente,Calidad
1951,2024-10-27,303,Quito Norte,4,desorden,Limpieza
1952,2024-01-27,786,Manta,4,instalaciones viejas,Instalaciones
1953,2025-08-02,73,Cuenca,10,resultado excelente,Calidad
1954,2024-06-16,594,Guayaquil Norte,9,asesor muy cordial,Trato
1955,2024-04-17,63,Cuenca,8,suficiente,Instalaciones
1956,2024-09-14,224,Guayaquil Norte,10,instalaciones modernas,Instalaciones
1957,2024-09-18,681,Quito Sur,1,sucio,Limpieza
1958,2024-08-10,206,Quito Sur,7,asesor muy cordial,Trato
1959,2025-09-15,156,Quito Norte,7,precio justo,Precio
1960,2025-02-20,154,Guayaquil Centro,9,buena señalización,Instalaciones
1961,2025-04-05,322,Cuenca,9,diagnóstico acertado,Calidad
1962,2024-04-15,69,Quito Sur,6,ni caro ni barato,Precio
1963,2024-07-30,192,Quito Norte,7,estuvo bien,Trato
1964,2025-02-16,541,Manta,4,baños descuidados,Limpieza
1965,2025-03-03,224,Quito Norte,8,buena relación valor-precio,Precio
1966,2024-02-13,669,Quito Norte,7,muy limpio,Limpieza
1967,2024-12-16,443,Quito Sur,7,trato correcto,Trato
1968,2025-06-01,92,Quito Sur,6,neutral,Trato
1969,2024-01-02,83,Cuenca,8,sala de espera excelente,Instalaciones
1970,2024-09-18,318,Guayaquil Norte,7,suficiente,Instalaciones
1971,2025-06-20,53,Cuenca,8,todo impecable,Limpieza
1972,2025-03-24,295,Quito Sur,3,no solucionaron,Calidad
1973,2025-07-02,452,Manta,5,estuvo bien,Trato
1974,2025-08-07,454,Quito Sur,9,descuento aplicado,Precio
1975,2024-04-30,513,Quito Sur,9,ordenado y pulcro,Limpieza
1976,2024-11-28,370,Guayaquil Centro,6,neutral,Trato
1977,2024-07-20,201,Cuenca,6,limpieza adecuada,Limpieza
1978,2025-04-28,35,Quito Norte,9,excelente atención,Trato
1979,2024-02-27,477,Guayaquil Norte,10,resultado excelente,Calidad
1980,2024-11-06,782,Manta,8,promociones útiles,Precio
1981,2024-05-28,710,Guayaquil Centro,6,ok en limpieza,Limpieza
1982,2025-08-22,706,Manta,10,muy limpio,Limpieza
1983,2025-03-09,186,Quito Sur,8,trato amable,Trato
1984,2025-07-30,400,Guayaquil Norte,10,sin demoras,Tiempo de espera
1985,2025-02-02,708,Quito Norte,10,rápidos en atender,Tiempo de espera
1986,2024-07-28,137,Guayaquil Norte,4,no escuchan,Trato
1987,2024-12-05,551,Guayaquil Norte,3,poco higiénico,Limpieza
1988,2024-08-28,788,Quito Sur,4,baños descuidados,Limpieza
1989,2024-03-02,102,Cuenca,5,normal,Limpieza
1990,2024-03-13,579,Cuenca,8,asesor muy cordial,Trato
1991,2024-05-12,183,Quito Norte,7,calidad normal,Calidad
1992,2024-02-28,488,Guayaquil Norte,9,flujo ágil,Tiempo de espera
1993,2025-01-13,210,Quito Sur,6,instalaciones normales,Instalaciones
1994,2024-10-31,458,Manta,10,rápidos en atender,Tiempo de espera
1995,2024-04-02,563,Guayaquil Centro,4,cobro excesivo,Precio
1996,2024-11-25,532,Guayaquil Norte,5,neutral,Trato
1997,2024-01-04,119,Cuenca,8,precio justo,Precio
1998,2024-03-26,196,Quito Norte,6,espera moderada,Tiempo de espera
1999,2024-04-05,88,Guayaquil Norte,8,ordenado y pulcro,Limpieza
2000,2025-02-11,455,Cuenca,3,mala calidad,Calidad
2001,2024-07-03,463,Manta,8,higiene adecuada,Limpieza
2002,2025-07-11,672,Cuenca,7,todo impecable,Limpieza
2003,2024-03-05,780,Guayaquil Norte,8,servicio de alta calidad,Calidad
2004,2025-03-29,417,Quito Norte,3,fila eterna,Tiempo de espera
2005,2024-01-26,626,Cuenca,7,áreas cómodas,Instalaciones
2006,2024-12-19,290,Guayaquil Norte,10,producto funciona perfecto,Calidad
2007,2025-08-13,591,Cuenca,8,muy limpio,Limpieza
2008,2025-05-14,102,Manta,4,demora innecesaria,Tiempo de espera
2009,2024-10-20,43,Quito Sur,0,falta señalización,Instalaciones
2010,2025-05-02,624,Quito Sur,3,trato malo,Trato
2011,2024-12-31,423,Manta,7,calidad normal,Calidad
2012,2024-09-26,109,Manta,8,resultado excelente,Calidad
2013,2025-07-16,510,Quito Sur,9,tiempo razonable,Tiempo de espera
2014,2024-01-10,794,Manta,6,respuesta fría,Trato
2015,2024-07-03,270,Quito Norte,5,tardaron demasiado,Tiempo de espera
2016,2024-12-19,261,Quito Norte,8,sala de espera excelente,Instalaciones
2017,2024-10-22,364,Guayaquil Norte,6,espera moderada,Tiempo de espera
2018,2025-08-10,555,Quito Norte,7,servicio de alta calidad,Calidad
2019,2024-09-24,11,Cuenca,9,instalaciones modernas,Instalaciones
2020,2024-08-20,620,Quito Norte,6,limpieza adecuada,Limpieza
2021,2025-04-16,552,Guayaquil Centro,6,calidad normal,Calidad
2022,2025-01-16,539,Manta,9,rápidos en atender,Tiempo de espera
2023,2024-05-01,344,Manta,8,flujo ágil,Tiempo de espera
2024,2024-06-02,305,Quito Sur,6,trato correcto,Trato
2025,2024-09-28,645,Quito Norte,6,espera moderada,Tiempo de espera
2026,2024-08-26,410,Guayaquil Norte,3,fila eterna,Tiempo de espera
2027,2024-03-13,796,Quito Norte,4,sucio,Limpieza
2028,2024-11-22,326,Manta,6,trato malo,Trato
2029,2025-02-22,704,Guayaquil Norte,8,diagnóstico acertado,Calidad
2030,2024-02-16,582,Manta,9,rápidos en atender,Tiempo de espera
2031,2024-11-30,456,Manta,10,sin demoras,Tiempo de espera
2032,2024-01-28,275,Cuenca,10,buena señalización,Instalaciones
2033,2025-05-20,460,Quito Norte,6,neutral,Trato
2034,2024-08-11,587,Quito Sur,7,trato amable,Trato
2035,2025-02-05,24,Manta,8,resultado excelente,Calidad
2036,2025-01-30,140,Manta,8,trato amable,Trato
2037,2025-05-05,238,Guayaquil Norte,8,áreas cómodas,Instalaciones
2038,2024-09-14,541,Guayaquil Norte,9,rápidos en atender,Tiempo de espera
2039,2024-06-26,190,Guayaquil Centro,6,instalaciones normales,Instalaciones
2040,2024-09-08,575,Guayaquil Centro,9,resultado excelente,Calidad
2041,2024-02-12,215,Quito Norte,8,normal,Limpieza
2042,2024-04-17,182,Guayaquil Norte,7,precio justo,Precio
2043,2025-05-31,76,Guayaquil Norte,10,excelente atención,Trato
2044,2024-05-07,296,Cuenca,9,ordenado y pulcro,Limpieza
2045,2025-02-06,244,Guayaquil Norte,9,producto funciona perfecto,Calidad
2046,2024-06-30,55,Guayaquil Norte,4,precio elevado,Precio
2047,2025-04-22,197,Manta,10,ordenado y pulcro,Limpieza
2048,2025-06-25,251,Quito Sur,9,servicio de alta calidad,Calidad
2049,2025-05-16,412,Cuenca,7,dentro de lo esperado,Tiempo de espera
2050,2024-11-23,318,Quito Sur,8,instalaciones normales,Instalaciones
2051,2024-02-15,513,Quito Sur,6,ok,Instalaciones
2052,2025-05-14,522,Quito Norte,3,trato malo,Trato
2053,2025-03-10,192,Guayaquil Centro,1,precio elevado,Precio
2054,2024-12-26,619,Quito Sur,10,todo impecable,Limpieza
2055,2025-02-19,65,Guayaquil Norte,6,estuvo bien,Trato
2056,2024-01-25,152,Guayaquil Centro,10,flujo ágil,Tiempo de espera
2057,2025-07-05,63,Guayaquil Norte,9,buena relación valor-precio,Precio
2058,2025-07-22,323,Guayaquil Centro,8,resultado excelente,Calidad
2059,2024-12-08,694,Quito Sur,9,rápidos en atender,Tiempo de espera
2060,2025-03-01,61,Quito Norte,4,poco amables,Trato
2061,2024-01-29,134,Guayaquil Centro,7,instalaciones normales,Instalaciones
2062,2024-08-27,215,Manta,7,estuvo bien,Trato
