tx_id,customer_id,product_id,date,quantity,revenue_usd
735,334,31,2024-05-20,1,31.89
736,8,60,2024-10-04,1,20.06
737,148,13,2025-08-24,1,51.4
738,591,33,2024-02-17,1,30.24
739,402,12,2025-08-26,1,41.96
740,657,18,2024-09-04,1,32.48
741,299,50,2025-07-11,5,121.54
742,27,27,2025-07-15,1,40.93
743,418,42,2024-03-27,3,91.43
744,693,41,2025-01-24,1,77.05
745,505,46,2025-01-03,3,114.16
746,708,58,2024-10-11,1,38.4
747,332,11,2025-08-11,2,67.45
748,508,53,2024-02-19,4,152.02
749,546,23,2024-05-23,2,47.37
750,206,34,2024-03-04,1,28.04
751,167,20,2025-06-17,1,39.37
752,175,44,2024-11-15,1,28.45
753,55,38,2024-10-31,3,75.33
754,393,50,2025-01-03,1,23.82
755,711,12,2024-10-05,3,116.71
756,317,58,2025-05-01,1,37.08
757,203,40,2024-11-24,2,89.5
758,449,26,2024-04-21,2,39.04
759,698,17,2025-01-05,1,44.83
760,404,21,2025-01-29,2,103.05
761,484,18,2024-04-25,3,100.73
762,209,60,2025-04-06,2,36.16
763,514,54,2025-02-22,1,25.3
764,653,11,2024-11-18,1,33.92
765,46,10,2024-10-12,2,55.53
766,776,35,2025-04-26,1,37.21
767,678,36,2025-02-25,3,124.81
768,771,5,2024-10-08,1,37.73
769,402,24,2025-02-09,1,28.61
770,543,52,2024-10-22,3,83.05
771,646,8,2024-09-22,3,76.37
772,461,50,2024-01-13,1,23.0
773,43,35,2025-08-03,2,80.6
774,313,23,2025-09-08,1,22.69
775,369,17,2024-09-06,2,103.92
776,72,57,2025-07-15,1,19.56
777,99,49,2025-09-09,1,29.03
778,695,54,2025-02-26,2,48.73
779,729,8,2024-11-10,1,26.78
780,170,42,2024-06-29,1,31.05
781,741,41,2024-04-30,4,286.26
782,794,26,2025-02-07,1,18.86
783,761,54,2024-12-15,3,83.37
784,410,26,2025-05-26,1,19.88
785,345,23,2024-07-09,1,21.66
786,730,56,2024-05-26,3,80.74
787,545,48,2025-06-17,1,24.29
788,424,43,2024-10-22,2,70.84
789,137,14,2024-12-12,1,29.68
790,699,5,2025-02-27,2,77.1
791,69,33,2024-01-04,2,60.64
792,588,43,2024-08-29,1,37.54
793,592,28,2025-02-17,1,25.53
794,220,37,2024-10-07,1,32.29
795,696,51,2024-05-15,1,49.62
796,155,15,2024-09-01,1,22.41
797,513,8,2024-10-16,1,29.05
798,35,48,2025-01-25,1,25.52
799,295,9,2025-01-28,1,31.36
800,628,58,2024-10-08,2,72.34
801,730,5,2025-09-09,1,35.81
802,620,53,2025-06-05,3,131.64
803,280,39,2024-08-06,1,43.13
804,230,20,2024-04-06,4,152.59
805,369,44,2025-08-05,1,28.18
806,81,24,2024-01-24,1,30.79
807,717,34,2024-03-14,1,29.74
808,125,54,2024-11-28,1,25.76
809,224,1,2025-04-13,1,54.2
810,645,49,2024-05-22,1,27.5
811,458,18,2025-05-30,1,36.12
812,61,29,2025-08-27,2,89.21
813,569,39,2024-02-03,1,40.75
814,41,35,2025-04-23,1,35.57
815,114,31,2024-08-17,1,32.05
816,302,41,2024-12-14,1,77.24
817,339,34,2025-08-05,1,26.69
818,236,14,2025-07-23,4,116.16
819,214,19,2025-08-14,1,34.21
820,550,46,2024-02-01,2,69.17
821,229,50,2024-06-26,1,22.59
822,30,52,2025-05-31,2,52.77
823,275,28,2025-01-18,1,28.85
824,65,41,2024-10-07,1,72.6
825,742,6,2025-08-21,1,30.74
826,116,26,2025-02-03,2,39.34
827,525,38,2025-02-22,1,28.28
828,232,43,2024-02-26,1,36.13
829,381,35,2024-12-03,1,38.02
830,674,17,2024-03-14,2,90.73
831,658,31,2025-08-12,2,62.11
832,137,28,2025-04-09,1,29.19
833,700,57,2025-04-10,2,39.28
834,196,22,2024-07-13,1,34.97
835,115,26,2024-06-18,2,38.65
836,290,49,2024-07-17,2,54.21
837,79,48,2025-06-12,2,52.37
838,17,29,2024-07-21,2,89.44
839,721,48,2024-07-20,4,104.96
840,792,17,2024-07-25,1,45.77
841,574,49,2024-10-30,2,52.75
842,766,51,2024-01-24,1,53.6
843,758,47,2024-01-17,2,100.22
844,65,23,2024-07-29,1,22.59
845,428,1,2025-07-04,2,93.24
846,271,36,2024-12-29,1,45.24
847,643,11,2025-08-01,1,35.73
848,648,21,2024-12-29,1,56.97
849,314,7,2024-02-15,2,150.34
850,758,12,2024-12-29,2,72.33
851,432,58,2024-01-31,1,37.47
852,731,30,2024-04-14,1,34.71
853,352,7,2024-06-06,1,77.88
854,373,50,2025-04-27,1,24.32
855,498,6,2024-12-11,2,68.11
856,327,31,2024-05-11,1,33.49
857,112,34,2025-07-30,1,26.49
858,258,33,2025-02-02,1,26.62
859,215,23,2024-09-14,1,25.01
860,673,2,2024-07-16,1,71.69
861,728,18,2025-06-15,1,33.41
862,448,50,2025-01-28,1,23.75
863,165,52,2025-03-23,2,53.08
864,138,9,2024-01-14,1,27.31
865,114,14,2025-08-22,3,98.95
866,545,25,2024-01-29,1,30.38
867,10,53,2024-03-29,1,45.42
868,475,50,2024-02-14,1,26.56
869,209,57,2025-08-09,1,19.19
870,548,59,2024-03-13,2,77.62
871,332,22,2025-07-27,1,34.95
872,473,32,2024-07-29,1,62.56
873,8,16,2024-07-28,4,157.24
874,364,25,2024-04-16,2,68.78
875,101,38,2024-05-09,1,27.0
876,205,29,2025-04-12,1,37.59
877,586,38,2025-03-26,1,23.98
878,780,5,2025-08-06,1,42.75
879,742,47,2024-02-25,1,42.06
880,482,11,2025-02-13,1,38.06
881,668,44,2024-09-02,1,29.19
882,735,42,2025-04-25,1,30.56
883,709,57,2025-04-28,1,17.68
884,621,10,2024-05-01,2,55.21
885,510,39,2025-01-25,1,39.3
886,65,45,2024-09-01,1,23.7
887,235,1,2025-02-05,2,106.27
888,580,51,2024-08-17,1,58.36
889,650,48,2024-02-09,1,23.52
890,249,7,2024-07-23,1,81.21
891,1,3,2025-04-22,1,57.34
892,50,26,2024-09-03,2,37.68
893,225,50,2024-02-15,3,72.64
894,570,41,2025-08-14,1,66.42
895,424,17,2024-02-12,1,48.18
896,158,30,2024-01-19,1,34.95
897,491,49,2024-04-16,1,28.27
898,778,57,2024-04-08,1,16.76
899,192,10,2025-06-25,1,24.79
900,167,40,2025-06-08,1,42.39
901,332,7,2025-06-06,1,77.92
902,391,59,2024-01-03,3,114.43
903,74,55,2024-01-31,1,37.68
904,570,42,2024-03-28,1,33.89
905,515,36,2025-08-31,2,87.48
906,551,5,2024-02-25,2,74.34
907,678,35,2024-10-24,2,82.88
908,469,26,2024-01-08,1,20.31
909,574,48,2024-08-01,1,24.08
910,25,12,2025-06-03,1,36.7
911,469,14,2024-05-05,1,30.91
912,726,42,2024-07-31,1,31.85
913,688,28,2024-04-23,1,26.97
914,628,6,2025-07-13,1,31.06
915,533,23,2024-04-06,1,23.12
916,90,47,2024-09-01,1,45.91
917,104,6,2025-01-11,1,34.95
918,281,20,2024-11-12,2,80.25
919,781,19,2024-05-31,3,92.62
920,506,39,2025-08-13,1,39.41
921,343,50,2024-07-15,1,23.05
922,8,6,2024-03-17,1,30.44
923,45,8,2025-09-05,1,29.52
924,220,34,2025-01-29,1,29.25
925,467,27,2025-08-11,4,172.29
926,665,14,2024-03-22,1,31.1
927,23,54,2024-03-01,2,53.47
928,734,47,2024-02-01,1,49.42
929,687,44,2024-05-18,1,26.58
930,442,52,2024-02-26,2,62.42
931,185,40,2024-10-27,1,40.2
932,453,17,2024-05-17,3,152.48
933,259,51,2024-11-03,1,52.8
934,357,2,2024-11-28,1,66.36
935,392,7,2024-06-15,1,76.51
936,454,11,2025-04-29,2,69.37
937,781,40,2024-11-29,2,85.11
938,281,52,2024-09-12,1,28.27
939,14,27,2025-07-04,1,49.05
940,22,22,2024-08-24,3,110.87
941,558,57,2024-12-31,2,38.54
942,337,1,2024-09-01,1,49.31
943,351,51,2024-03-22,1,53.81
944,545,11,2024-04-17,3,101.12
945,37,53,2024-11-17,1,44.35
946,436,41,2024-12-11,1,67.3
947,376,5,2025-07-04,2,78.25
948,125,30,2024-06-13,1,35.93
949,217,34,2024-02-24,2,52.35
950,666,43,2025-07-05,3,119.94
951,251,59,2025-02-21,1,38.11
952,532,45,2024-04-01,2,46.91
953,664,14,2024-08-11,1,35.06
954,295,49,2024-01-14,2,56.33
955,732,17,2025-03-17,1,50.71
956,733,8,2024-06-29,1,30.88
957,626,29,2024-06-19,1,42.75
958,708,48,2024-10-18,2,55.47
959,772,26,2024-09-11,3,64.74
960,350,17,2024-01-29,1,48.35
961,94,45,2024-08-02,2,46.95
962,657,17,2025-08-28,2,92.61
963,146,42,2024-03-12,1,31.98
964,613,5,2025-02-04,1,36.45
965,312,5,2024-03-06,2,72.62
966,748,5,2025-07-02,1,39.98
967,15,5,2025-01-05,3,122.01
968,77,10,2025-07-24,1,25.2
969,116,47,2025-05-20,1,48.34
970,664,33,2024-10-07,1,29.45
971,788,29,2024-07-01,1,43.05
972,103,17,2024-11-06,1,52.29
973,405,27,2024-06-26,1,43.99
974,456,47,2024-04-07,1,43.28
975,472,22,2024-11-26,1,30.54
976,211,2,2025-02-01,1,77.7
977,232,7,2024-08-01,1,80.99
978,360,43,2024-12-09,1,33.87
979,285,40,2024-01-11,1,40.31
980,195,5,2024-04-01,1,40.31
981,162,51,2025-08-24,2,116.47
982,320,43,2024-09-26,1,39.15
983,185,3,2024-05-27,1,60.99
984,493,7,2024-02-28,2,161.96
985,393,17,2024-04-01,1,44.49
986,584,38,2024-08-16,1,26.41
987,64,5,2024-10-29,4,162.79
988,16,18,2024-05-13,2,63.19
989,364,24,2025-07-09,1,30.59
990,740,12,2024-05-21,1,43.0
991,379,51,2024-09-14,3,164.76
992,380,24,2024-06-19,1,26.66
993,536,43,2024-04-24,3,103.48
994,255,59,2024-06-18,1,44.67
995,293,49,2025-01-24,1,26.91
996,784,2,2024-08-17,1,68.67
997,665,13,2024-08-12,1,52.36
998,781,25,2025-01-09,1,29.76
999,247,42,2025-04-28,3,98.58
1000,270,56,2024-01-08,1,28.65
1001,52,7,2025-01-21,1,83.24
1002,379,16,2024-10-15,1,41.22
1003,31,31,2025-03-24,1,32.74
1004,500,8,2024-04-22,4,114.81
1005,471,36,2025-05-18,1,47.85
1006,96,26,2024-04-30,3,67.77
1007,497,31,2024-06-26,1,29.44
1008,237,28,2025-03-26,1,27.56
1009,63,8,2024-07-14,1,30.48
1010,70,18,2025-01-04,2,69.64
1011,455,31,2024-09-01,1,30.86
1012,347,36,2024-02-28,2,89.27
1013,74,33,2024-08-15,1,31.3
1014,496,48,2024-08-09,2,50.53
1015,577,40,2025-01-20,1,45.71
1016,113,4,2025-03-18,1,56.93
1017,538,4,2024-09-02,2,104.1
1018,535,11,2025-06-06,1,35.27
1019,324,14,2024-04-13,1,33.5
1020,86,31,2024-09-28,1,28.53
1021,480,60,2025-04-16,1,18.34
1022,749,9,2024-03-17,2,62.12
1023,464,41,2024-11-21,1,71.48
1024,101,14,2024-10-14,3,95.42
1025,679,51,2025-01-04,1,51.58
1026,70,8,2025-05-01,2,56.8
1027,494,17,2024-07-03,1,44.7
1028,522,1,2025-06-11,1,52.62
1029,26,42,2025-04-26,3,100.59
1030,704,48,2024-02-02,1,24.9
1031,551,42,2024-08-27,1,32.86
1032,792,32,2025-09-11,1,63.57
1033,143,42,2025-01-08,2,59.69
1034,149,25,2024-11-25,1,33.93
1035,759,3,2025-01-11,2,128.41
1036,673,58,2024-07-05,2,68.0
1037,717,15,2024-01-17,2,40.43
1038,613,30,2024-03-24,1,39.1
1039,461,14,2024-02-06,1,35.14
1040,293,29,2024-05-23,1,37.1
1041,197,20,2024-11-17,1,43.49
1042,598,13,2024-03-08,1,51.92
1043,412,2,2024-06-18,3,220.31
1044,13,24,2025-05-10,1,27.35
1045,239,5,2025-05-03,1,39.51
1046,383,33,2025-05-18,2,62.4
1047,689,14,2024-08-09,1,29.55
1048,198,54,2025-04-26,1,25.42
1049,207,20,2025-04-12,1,43.21
1050,278,15,2024-11-25,1,22.84
1051,33,27,2024-06-30,4,186.36
1052,352,27,2024-01-24,1,43.28
1053,583,24,2024-06-14,1,28.96
1054,245,53,2024-01-01,1,41.06
1055,159,39,2024-09-21,1,45.33
1056,622,30,2025-05-01,1,34.4
1057,576,36,2025-01-30,1,46.17
1058,141,17,2024-09-03,1,49.64
1059,576,8,2024-10-07,1,29.05
1060,427,10,2024-05-20,1,27.42
1061,535,9,2025-08-18,1,31.42
1062,329,57,2024-02-28,1,18.21
1063,172,15,2025-03-08,1,22.73
1064,172,6,2025-08-22,1,30.05
1065,464,51,2025-02-22,1,53.43
1066,260,57,2025-08-06,1,18.04
1067,678,15,2024-06-03,1,20.3
1068,763,18,2025-02-21,1,35.36
1069,98,4,2025-03-22,1,57.11
1070,107,2,2024-10-23,4,307.4
1071,73,19,2024-06-28,1,30.2
1072,142,27,2024-03-16,1,41.12
1073,543,25,2024-11-03,1,33.1
1074,680,42,2025-06-09,3,101.27
1075,598,8,2025-04-01,1,28.26
1076,250,32,2025-06-27,1,55.83
1077,601,44,2025-01-13,1,30.04
1078,535,36,2024-07-16,3,133.4
1079,447,5,2025-08-29,2,84.89
1080,260,37,2025-01-26,1,35.75
1081,186,56,2024-09-18,2,58.97
1082,659,16,2025-02-25,2,73.99
1083,376,34,2024-09-20,1,26.56
1084,694,53,2024-03-16,1,42.6
1085,718,48,2024-02-28,2,47.67
1086,640,44,2025-04-28,2,61.8
1087,218,44,2024-12-01,1,29.23
1088,10,29,2025-05-01,1,41.24
1089,349,44,2024-07-03,1,26.81
1090,477,21,2024-08-26,1,53.56
1091,441,6,2024-07-31,4,135.89
1092,556,27,2025-02-14,1,43.54
1093,138,58,2024-08-26,2,69.44
1094,380,48,2025-01-03,1,23.72
1095,390,43,2025-05-21,1,40.13
1096,786,24,2024-05-10,1,27.36
1097,228,41,2024-08-08,1,73.21
1098,273,8,2024-02-06,1,27.64
1099,523,9,2025-02-19,1,29.87
1100,631,27,2024-03-20,1,40.74
1101,481,38,2025-04-10,2,53.41
1102,341,37,2025-07-09,1,31.96
1103,365,23,2025-03-23,2,41.92
1104,323,12,2025-05-08,2,75.99
1105,710,2,2024-06-13,2,145.05
1106,404,24,2024-04-29,1,27.68
1107,645,50,2024-10-26,1,26.43
1108,564,42,2024-07-27,3,88.62
1109,650,16,2025-08-29,2,72.86
1110,788,13,2025-01-13,1,45.57
1111,785,55,2024-11-04,1,36.95
1112,665,17,2024-06-16,1,44.77
1113,67,39,2025-04-10,1,39.53
1114,682,57,2025-08-25,1,19.74
1115,47,13,2024-01-16,1,51.78
1116,610,35,2025-02-26,2,70.54
1117,744,36,2024-10-05,1,45.59
1118,30,5,2024-01-05,1,42.13
1119,178,6,2024-09-11,2,71.0
1120,5,12,2024-08-23,1,38.2
1121,179,17,2024-08-30,4,207.12
1122,20,2,2024-04-26,2,151.47
1123,85,60,2024-03-31,1,18.24
1124,204,10,2025-04-26,1,27.33
1125,344,5,2025-06-18,1,41.2
1126,358,21,2024-10-25,3,160.54
1127,428,48,2025-05-05,1,24.72
1128,265,22,2024-02-26,1,32.49
1129,86,17,2024-06-15,1,51.18
1130,272,6,2024-03-05,1,34.95
1131,640,4,2024-09-26,1,56.51
1132,135,51,2024-12-02,1,52.02
1133,350,33,2025-05-18,1,31.58
1134,145,13,2025-09-11,1,47.8
1135,574,52,2024-02-22,2,56.53
1136,770,10,2025-03-08,1,25.34
1137,395,19,2024-01-18,1,30.24
1138,235,20,2024-03-14,5,213.28
1139,484,7,2024-03-08,2,162.85
1140,601,10,2024-07-14,1,26.84
1141,725,29,2025-04-24,3,134.57
1142,237,40,2024-04-05,1,44.72
1143,680,31,2025-08-01,1,28.7
1144,446,9,2024-01-14,1,26.85
1145,198,60,2025-08-19,1,18.23
1146,221,7,2025-04-13,1,76.23
1147,247,49,2024-09-21,1,29.76
1148,514,28,2025-06-18,1,27.47
1149,546,22,2024-02-28,1,32.52
1150,32,15,2024-01-25,3,58.01
1151,227,33,2024-10-24,1,31.23
1152,217,41,2025-04-10,1,72.3
1153,630,13,2024-07-07,1,50.61
1154,210,20,2024-09-24,1,41.08
1155,135,11,2024-03-04,3,121.14
1156,232,30,2024-12-13,2,79.56
1157,721,46,2024-11-13,2,65.63
1158,407,21,2025-06-19,1,59.42
1159,739,20,2024-02-26,4,163.38
1160,794,39,2024-11-19,1,43.08
1161,92,19,2024-02-20,1,30.71
1162,333,33,2024-08-30,1,28.87
1163,155,12,2024-09-08,1,42.18
1164,473,2,2024-07-21,3,233.96
1165,329,8,2025-06-02,1,25.36
1166,736,34,2025-01-06,2,57.64
1167,703,46,2025-05-02,2,76.6
1168,542,20,2024-03-17,2,82.5
1169,109,43,2024-03-12,2,74.53
1170,639,25,2025-03-23,3,97.34
1171,496,5,2024-09-15,2,85.56
1172,685,33,2024-08-15,1,26.44
1173,461,21,2025-05-03,1,61.37
1174,730,27,2025-01-15,1,42.31
1175,548,29,2024-11-18,2,81.68
1176,634,4,2024-04-17,2,113.6
1177,788,30,2024-03-30,4,148.67
1178,653,60,2024-10-12,2,41.52
1179,137,3,2025-07-24,1,59.03
1180,133,5,2025-04-22,1,40.57
1181,701,40,2024-02-05,3,132.07
1182,308,43,2024-03-11,1,38.61
1183,769,43,2024-12-14,1,35.64
1184,448,34,2024-03-28,1,28.33
1185,149,26,2024-04-06,1,19.43
1186,734,48,2024-02-22,1,27.46
1187,33,19,2024-05-18,1,35.78
1188,543,7,2024-03-13,1,74.92
1189,324,11,2025-06-28,1,38.55
1190,619,54,2025-02-20,2,47.99
1191,174,16,2024-06-26,2,77.95
1192,397,49,2025-03-12,3,83.04
1193,725,22,2025-01-06,1,31.97
1194,127,58,2024-09-05,3,101.93
1195,470,36,2024-04-29,1,45.8
1196,94,17,2025-01-30,1,46.98
1197,485,15,2024-07-08,4,89.66
1198,619,52,2024-10-22,1,30.81
1199,777,30,2025-02-06,1,39.04
1200,734,13,2024-05-12,1,50.99
1201,767,13,2025-05-17,1,51.21
1202,110,56,2025-06-09,2,54.05
1203,347,52,2024-09-10,2,59.07
1204,29,17,2025-06-09,1,50.96
1205,481,53,2024-06-01,2,78.99
1206,631,21,2024-11-16,2,102.64
1207,177,47,2024-12-15,3,138.83
1208,700,13,2025-03-04,1,46.88
1209,58,53,2024-01-01,1,43.79
1210,238,37,2024-12-18,1,33.82
1211,11,51,2024-09-17,2,106.21
1212,622,3,2024-02-08,1,65.22
1213,335,15,2024-11-21,1,19.5
1214,273,24,2024-11-04,1,29.64
1215,384,40,2024-12-27,1,45.12
1216,404,25,2024-10-17,1,35.91
1217,113,15,2024-01-13,2,46.66
1218,693,27,2025-08-03,1,40.89
1219,774,59,2024-09-07,1,41.09
1220,660,52,2024-02-23,5,153.49
1221,746,11,2024-06-03,1,36.35
1222,315,17,2025-05-31,1,51.85
1223,672,21,2025-01-24,1,55.3
1224,448,54,2024-11-10,1,24.13
1225,137,16,2025-07-06,1,41.2
1226,731,22,2024-02-26,2,63.97
1227,354,58,2024-06-25,1,36.43
1228,328,57,2024-05-22,1,17.58
1229,763,56,2025-07-09,1,26.05
1230,669,59,2024-02-19,2,88.48
1231,561,30,2024-12-13,1,40.33
1232,482,51,2025-04-17,1,53.05
1233,767,56,2024-08-07,3,87.66
1234,747,22,2025-01-04,1,30.58
1235,256,5,2024-04-12,1,38.78
1236,122,21,2024-01-27,1,58.08
1237,27,15,2025-01-13,2,42.44
1238,73,40,2024-03-10,2,83.98
1239,510,48,2024-02-23,1,23.27
1240,204,56,2025-04-18,1,28.34
1241,656,26,2024-11-14,1,22.94
1242,489,25,2024-11-13,1,34.4
1243,654,41,2025-08-13,1,74.96
1244,482,21,2024-12-19,1,55.34
1245,752,54,2024-11-15,3,81.73
1246,757,56,2024-12-26,1,27.8
1247,588,59,2024-04-18,1,41.36
1248,615,38,2025-06-14,1,24.69
1249,71,31,2025-04-01,1,28.52
1250,427,1,2024-08-20,2,100.95
1251,213,14,2025-01-06,1,33.31
1252,556,24,2024-05-07,1,27.68
1253,671,59,2025-08-05,1,39.18
1254,36,30,2025-08-28,3,106.23
1255,583,28,2024-01-25,3,84.55
1256,735,9,2025-03-15,1,30.77
1257,95,12,2025-06-20,4,170.65
1258,298,53,2025-06-11,1,40.83
1259,763,23,2024-04-13,2,48.66
1260,228,51,2025-09-10,1,52.88
1261,60,15,2025-01-10,3,59.38
1262,756,28,2024-06-10,1,29.96
1263,390,41,2024-03-19,1,68.34
1264,427,13,2024-12-01,4,184.44
1265,310,22,2025-06-11,1,32.48
1266,750,12,2025-05-18,1,37.74
1267,560,49,2025-05-27,1,27.2
1268,12,43,2024-05-26,2,70.77
1269,620,25,2025-07-28,2,65.86
1270,169,12,2024-01-18,1,36.05
1271,665,36,2024-04-25,1,49.12
1272,583,24,2024-02-24,2,62.42
1273,57,14,2025-06-01,1,31.97
1274,24,58,2025-05-29,1,36.17
1275,732,58,2024-08-08,1,38.75
1276,524,30,2024-06-07,2,76.15
1277,574,14,2024-05-27,1,34.58
1278,157,41,2025-03-24,1,69.75
1279,32,28,2024-05-19,1,26.21
1280,617,45,2024-09-22,3,67.96
1281,619,18,2024-08-27,2,71.26
1282,431,14,2025-06-09,1,34.67
1283,644,30,2024-02-25,2,77.06
1284,95,50,2024-01-06,2,45.0
1285,349,58,2024-06-18,1,33.89
1286,767,51,2024-08-30,4,212.02
1287,552,17,2024-08-25,1,48.64
1288,530,53,2024-06-28,2,85.56
1289,238,39,2024-06-28,1,39.64
1290,207,38,2024-04-22,1,23.39
1291,768,30,2025-08-31,3,110.48
1292,728,14,2024-10-06,1,34.49
1293,435,60,2025-06-07,2,41.62
1294,54,32,2024-01-02,5,286.27
1295,454,56,2024-03-29,1,30.68
1296,72,58,2025-07-26,1,33.15
1297,694,27,2024-05-25,1,40.89
1298,328,30,2024-06-24,1,33.15
1299,655,14,2025-07-10,1,29.18
1300,345,27,2024-09-08,1,42.93
1301,204,15,2024-06-14,1,23.3
1302,420,23,2025-03-22,1,24.2
1303,311,20,2024-06-14,1,45.67
1304,651,14,2025-04-01,1,29.18
1305,88,10,2024-07-16,1,29.28
1306,604,21,2024-05-07,1,51.76
1307,517,19,2024-07-07,5,163.87
1308,428,31,2025-03-26,1,32.77
1309,788,38,2025-05-12,1,27.27
1310,485,18,2025-04-27,1,34.18
1311,531,13,2025-04-28,2,107.32
1312,607,33,2024-05-28,2,58.89
1313,513,11,2024-08-26,5,197.81
1314,76,23,2025-01-27,1,22.41
1315,72,26,2024-04-12,1,19.84
1316,363,47,2025-03-11,1,43.6
1317,344,23,2025-02-05,2,44.5
1318,661,10,2025-04-21,1,24.38
1319,587,36,2024-01-07,1,43.89
1320,43,55,2025-05-03,1,36.76
1321,363,33,2025-02-15,2,63.43
1322,443,40,2024-11-01,1,43.34
1323,161,36,2024-01-05,1,46.53
1324,703,10,2025-01-09,1,28.64
1325,695,55,2025-02-12,1,37.25
1326,335,38,2025-08-08,1,25.25
1327,694,15,2024-12-14,2,42.84
1328,161,36,2025-07-19,1,44.24
1329,413,42,2024-07-05,2,66.78
1330,293,8,2024-05-19,1,30.13
1331,28,40,2024-11-26,1,39.4
1332,492,29,2025-05-22,1,37.3
1333,282,24,2025-06-17,1,27.96
1334,21,23,2025-07-16,1,22.38
1335,545,51,2024-11-28,5,290.13
1336,655,31,2024-04-29,1,29.43
1337,341,17,2025-01-31,1,45.39
1338,625,39,2025-08-01,1,41.96
1339,267,2,2025-01-14,1,67.6
1340,398,5,2025-01-06,1,40.19
1341,644,35,2024-01-13,1,35.15
1342,283,58,2024-12-06,3,100.06
1343,295,53,2025-05-21,1,44.83
1344,165,45,2025-01-21,1,20.56
1345,23,5,2024-07-16,1,35.74
1346,215,4,2024-05-23,1,59.46
1347,151,20,2024-08-21,1,45.21
1348,225,4,2025-03-23,1,58.14
1349,271,8,2024-04-19,2,54.06
1350,148,36,2025-07-18,1,45.16
1351,92,50,2024-06-01,1,23.48
1352,445,54,2024-07-16,1,27.86
1353,41,48,2025-05-23,1,27.52
1354,748,25,2025-03-08,1,35.89
1355,96,41,2024-07-02,4,286.93
1356,612,9,2024-11-04,1,28.71
1357,40,6,2024-02-27,2,68.7
1358,165,8,2024-02-09,1,26.29
1359,23,21,2024-06-21,1,52.86
1360,116,30,2024-06-14,3,120.29
1361,110,12,2024-07-21,1,42.46
1362,624,23,2024-07-21,2,42.34
1363,370,8,2025-03-20,1,28.71
1364,334,26,2025-02-22,1,20.87
1365,260,29,2024-08-26,3,132.12
1366,495,2,2024-06-28,1,72.05
1367,170,12,2024-06-04,2,83.6
1368,360,41,2024-03-01,2,153.15
1369,457,34,2024-02-04,1,27.76
1370,451,36,2025-08-12,1,49.13
1371,15,29,2025-03-25,1,40.51
1372,24,39,2024-12-11,1,47.03
1373,677,26,2025-06-07,1,22.33
1374,152,56,2024-02-19,1,29.2
1375,575,34,2024-05-25,1,29.69
1376,509,12,2025-01-27,2,76.14
1377,161,45,2024-01-05,2,49.62
1378,513,52,2025-06-11,1,26.72
1379,6,55,2025-01-05,1,35.34
1380,425,46,2024-07-12,1,36.76
1381,584,25,2025-02-22,3,96.15
1382,342,31,2025-08-16,1,33.29
1383,630,11,2024-11-19,1,40.26
1384,386,13,2024-10-02,2,96.93
1385,217,51,2024-01-05,2,116.31
1386,594,45,2024-11-30,2,40.74
1387,326,42,2025-07-27,1,32.48
1388,269,52,2024-12-10,3,81.72
1389,163,37,2025-07-13,1,34.11
1390,501,18,2024-03-25,1,35.96
1391,504,60,2024-02-17,1,20.26
1392,153,28,2024-03-25,1,29.06
1393,588,27,2024-10-28,3,132.6
1394,601,33,2025-03-13,1,29.49
1395,722,60,2024-01-05,2,35.36
1396,90,38,2024-05-16,1,26.73
1397,106,25,2024-10-10,5,159.52
1398,117,39,2025-03-21,1,43.95
1399,453,57,2024-09-19,3,51.06
1400,84,47,2025-04-04,2,96.72
1401,665,24,2024-04-09,1,27.69
1402,37,32,2024-11-02,1,58.97
1403,220,5,2024-09-21,2,70.31
1404,285,51,2025-01-14,2,113.41
1405,211,59,2025-06-04,1,41.41
1406,513,34,2025-03-12,1,28.48
1407,788,37,2024-10-11,2,72.29
1408,468,42,2024-11-21,2,70.31
1409,411,44,2025-04-29,2,55.64
1410,122,3,2024-05-28,1,58.33
1411,696,19,2024-02-24,1,32.03
1412,617,56,2025-07-07,2,61.69
1413,755,48,2024-05-14,2,54.92
1414,361,41,2025-01-20,2,133.21
1415,256,17,2025-06-02,1,43.33
1416,35,29,2025-05-04,1,41.47
1417,27,6,2024-03-24,1,34.24
1418,36,14,2025-04-20,1,35.35
1419,616,31,2024-03-23,1,29.32
1420,747,19,2024-12-17,1,31.34
1421,624,12,2024-05-19,1,35.79
1422,661,53,2024-05-02,1,39.92
1423,661,12,2025-05-27,1,40.06
1424,267,22,2024-06-17,1,33.61
1425,168,59,2024-08-16,1,37.83
1426,486,55,2024-08-17,3,108.03
1427,257,17,2024-03-03,1,51.22
1428,227,11,2024-11-05,3,113.66
1429,790,5,2025-01-27,2,81.75
1430,546,40,2025-03-30,3,131.76
1431,218,7,2025-03-02,2,169.19
1432,481,52,2024-11-16,1,28.59
1433,699,4,2025-01-27,1,58.91
1434,238,42,2025-04-19,3,99.6
1435,493,53,2025-06-26,1,38.15
1436,201,60,2024-09-22,1,21.08
1437,165,34,2024-05-02,3,81.65
1438,568,21,2025-02-18,2,114.36
1439,172,59,2024-05-20,1,40.82
1440,482,31,2025-05-19,3,85.48
1441,275,37,2025-01-11,2,74.28
1442,102,36,2025-05-24,1,48.58
1443,781,38,2024-12-02,1,27.49
1444,167,22,2024-04-07,1,32.58
1445,377,25,2024-04-24,1,30.53
